date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:48	83077/83077	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:48%20GMT	https://www.ihateironing.com/chadwell-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/chadwell-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:48	86315/86315	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:48%20GMT	https://www.ihateironing.com/dry-cleaning-charlton/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-charlton/index.html	(from https://www.ihateironing.com/areas/)
18:27:48	92479/92479	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:49%20GMT	https://www.ihateironing.com/dry-cleaning-chatswood/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-chatswood/index.html	(from https://www.ihateironing.com/areas/)
18:27:48	84278/84278	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:49%20GMT	https://www.ihateironing.com/cheam-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/cheam-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:27:49	84682/84682	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:50%20GMT	https://www.ihateironing.com/dry-cleaners-chelmsford/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-chelmsford/index.html	(from https://www.ihateironing.com/areas/)
18:27:49	91245/91245	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:50%20GMT	https://www.ihateironing.com/chelsea-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/chelsea-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:27:49	82813/82813	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:50%20GMT	https://www.ihateironing.com/chelsea-green-valet/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/chelsea-green-valet/index.html	(from https://www.ihateironing.com/areas/)
18:27:50	91492/91492	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:51%20GMT	https://www.ihateironing.com/dry-cleaning-chelsea/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-chelsea/index.html	(from https://www.ihateironing.com/areas/)
18:27:50	104620/104620	---M--	200	added ('OK')	image/jpeg	etag:%228cd8872ee9892de79fbde225fda6569d%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/IHI_I_love_me_time_50-.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/IHI_I_love_me_time_50-.jpg	(from https://www.ihateironing.com/services/duvet-and-bed-linen-laundry/)
18:27:50	84335/84335	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:51%20GMT	https://www.ihateironing.com/chertsey-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/chertsey-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:27:50	84439/84439	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:51%20GMT	https://www.ihateironing.com/dry-cleaning-chessington-kt9/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-chessington-kt9/index.html	(from https://www.ihateironing.com/areas/)
18:27:51	85997/85997	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:52%20GMT	https://www.ihateironing.com/dry-cleaning-chicago/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-chicago/index.html	(from https://www.ihateironing.com/areas/)
18:27:51	83768/83768	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:52%20GMT	https://www.ihateironing.com/dry-cleaners-chinatown/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-chinatown/index.html	(from https://www.ihateironing.com/areas/)
18:27:51	90054/90054	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:52%20GMT	https://www.ihateironing.com/chingford-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/chingford-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:51	85472/85472	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:53%20GMT	https://www.ihateironing.com/dry-cleaners-chislehurst/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-chislehurst/index.html	(from https://www.ihateironing.com/areas/)
18:27:52	95418/95418	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:53%20GMT	https://www.ihateironing.com/chiswick-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/chiswick-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:52	83846/83846	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:53%20GMT	https://www.ihateironing.com/chigwell-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/chigwell-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:53	84428/84428	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:53%20GMT	https://www.ihateironing.com/dry-cleaners-clapham-common/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-clapham-common/index.html	(from https://www.ihateironing.com/areas/)
18:27:53	87931/87931	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:53%20GMT	https://www.ihateironing.com/clapham-junction-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/clapham-junction-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:53	120374/120374	---M--	200	added ('OK')	image/jpeg	etag:%228bd56adbc56f8844a0a8c888bb7fe9c7%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/Curtains_Cleaning_Ihateironing.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/Curtains_Cleaning_Ihateironing.jpg	(from https://www.ihateironing.com/services/curtain-cleaning/)
18:27:53	84433/84433	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:54%20GMT	https://www.ihateironing.com/dry-cleaners-clapham-south/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-clapham-south/index.html	(from https://www.ihateironing.com/areas/)
18:27:53	89190/89190	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:54%20GMT	https://www.ihateironing.com/clapton-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/clapton-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:27:54	83095/83095	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:55%20GMT	https://www.ihateironing.com/clayhall-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/clayhall-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:54	90385/90385	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:55%20GMT	https://www.ihateironing.com/dry-cleaning-clementi-new-town/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-clementi-new-town/index.html	(from https://www.ihateironing.com/areas/)
18:27:54	89719/89719	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:55%20GMT	https://www.ihateironing.com/dry-cleaning-clinton/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-clinton/index.html	(from https://www.ihateironing.com/areas/)
18:27:54	84526/84526	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:55%20GMT	https://www.ihateironing.com/dry-cleaning-clerkenwell-ec1/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-clerkenwell-ec1/index.html	(from https://www.ihateironing.com/areas/)
18:27:55	89901/89901	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:56%20GMT	https://www.ihateironing.com/dry-cleaners-cobham/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-cobham/index.html	(from https://www.ihateironing.com/areas/)
18:27:55	83069/83069	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:56%20GMT	https://www.ihateironing.com/cockfosters-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/cockfosters-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:56	83691/83691	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:56%20GMT	https://www.ihateironing.com/collier-row-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/collier-row-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:56	110665/110665	---M--	200	added ('OK')	image/jpeg	etag:%22acc4d9d140c8f0b55285cf805d1e15d8%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/IHI_I_love_perfect_order_59-.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/IHI_I_love_perfect_order_59-.jpg	(from https://www.ihateironing.com/services/shoe-repairs/)
18:27:56	85611/85611	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:56%20GMT	https://www.ihateironing.com/dry-cleaning-colindale/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-colindale/index.html	(from https://www.ihateironing.com/areas/)
18:27:56	84351/84351	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:57%20GMT	https://www.ihateironing.com/dry-cleaning-colliers-wood/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-colliers-wood/index.html	(from https://www.ihateironing.com/areas/)
18:27:56	83604/83604	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:57%20GMT	https://www.ihateironing.com/dry-cleaners-coulsdon-cr5/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-coulsdon-cr5/index.html	(from https://www.ihateironing.com/areas/)
18:27:56	88281/88281	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:58%20GMT	https://www.ihateironing.com/dry-cleaning-covent-garden/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-covent-garden/index.html	(from https://www.ihateironing.com/areas/)
18:27:57	83120/83120	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:58%20GMT	https://www.ihateironing.com/crayford-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/crayford-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:27:58	99455/99455	---M--	200	added ('OK')	image/jpeg	etag:%22c433f47df68117dd9a0fdb85c0afeba1%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/Trainers.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/Trainers.jpg	(from https://www.ihateironing.com/services/trainer-cleaning/)
18:27:58	88350/88350	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:58%20GMT	https://www.ihateironing.com/dry-cleaning-cricklewood/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-cricklewood/index.html	(from https://www.ihateironing.com/areas/)
18:27:58	83105/83105	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:59%20GMT	https://www.ihateironing.com/dry-cleaners-crofton-park/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-crofton-park/index.html	(from https://www.ihateironing.com/areas/)
18:27:58	88887/88887	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:59%20GMT	https://www.ihateironing.com/crouch-end-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/crouch-end-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:58	89204/89204	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:27:59%20GMT	https://www.ihateironing.com/dry-cleaners-crystal-palace/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-crystal-palace/index.html	(from https://www.ihateironing.com/areas/)
18:27:59	88571/88571	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:00%20GMT	https://www.ihateironing.com/dagenham-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dagenham-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:27:59	87528/87528	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:00%20GMT	https://www.ihateironing.com/dry-cleaners-dalston-e8/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-dalston-e8/index.html	(from https://www.ihateironing.com/areas/)
18:27:59	90870/90870	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:00%20GMT	https://www.ihateironing.com/dry-cleaners-darling-point/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-darling-point/index.html	(from https://www.ihateironing.com/areas/)
18:27:59	83070/83070	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:00%20GMT	https://www.ihateironing.com/cudham-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/cudham-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:28:00	84152/84152	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:01%20GMT	https://www.ihateironing.com/dry-cleaners-dartford/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-dartford/index.html	(from https://www.ihateironing.com/areas/)
18:28:00	109803/109803	---M--	200	added ('OK')	image/jpeg	etag:%22efd9c7bc02dd1299eff753ec79e4f272%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/IHI_I_love_that_dress_78-.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/IHI_I_love_that_dress_78-.jpg	(from https://www.ihateironing.com/services/wedding-dress-cleaning/)
18:28:01	86014/86014	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:01%20GMT	https://www.ihateironing.com/deptford-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/deptford-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:01	82894/82894	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:02%20GMT	https://www.ihateironing.com/diamond-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/diamond-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2013:28:01%20GMT	https://www.ihateironing.com/__default__/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/__default__/index.html	(from https://www.ihateironing.com/areas/)
18:28:01	93410/93410	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:02%20GMT	https://www.ihateironing.com/dry-cleaning-donnybrook/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-donnybrook/index.html	(from https://www.ihateironing.com/areas/)
18:28:02	91480/91480	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:03%20GMT	https://www.ihateironing.com/dry-cleaning-dover-heights/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-dover-heights/index.html	(from https://www.ihateironing.com/areas/)
18:28:02	83787/83787	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:03%20GMT	https://www.ihateironing.com/dry-cleaning-didcot/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-didcot/index.html	(from https://www.ihateironing.com/areas/)
18:28:03	91487/91487	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:03%20GMT	https://www.ihateironing.com/dry-cleaning-downtown/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-downtown/index.html	(from https://www.ihateironing.com/areas/)
18:28:03	115441/115441	---M--	200	added ('OK')	image/jpeg	etag:%22327789b5207adfcd7a0e53b693dee47c%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/IHI_I_hate_shop_sizes_32-.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/IHI_I_hate_shop_sizes_32-.jpg	(from https://www.ihateironing.com/services/alterations/)
18:28:03	93446/93446	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:03%20GMT	https://www.ihateironing.com/dry-cleaning-drumcondra/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-drumcondra/index.html	(from https://www.ihateironing.com/areas/)
18:28:03	94981/94981	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:04%20GMT	https://www.ihateironing.com/dry-cleaning-dublin/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-dublin/index.html	(from https://www.ihateironing.com/areas/)
18:28:03	82837/82837	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:05%20GMT	https://www.ihateironing.com/ducane-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/ducane-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:28:04	96458/96458	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:05%20GMT	https://www.ihateironing.com/ealing-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/ealing-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:04	88919/88919	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:05%20GMT	https://www.ihateironing.com/dry-cleaning-earls-court-sw5/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-earls-court-sw5/index.html	(from https://www.ihateironing.com/areas/)
18:28:04	85975/85975	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:05%20GMT	https://www.ihateironing.com/dry-cleaners-earlsfield/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-earlsfield/index.html	(from https://www.ihateironing.com/areas/)
18:28:05	91288/91288	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:05%20GMT	https://www.ihateironing.com/dulwich-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dulwich-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:28:05	84678/84678	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:06%20GMT	https://www.ihateironing.com/east/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/east/index.html	(from https://www.ihateironing.com/areas/)
18:28:05	100062/100062	---M--	200	added ('OK')	image/jpeg	etag:%227a95c0c0bb8d90b2e11826a76e54a99c%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/LeatherSuede_2.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/LeatherSuede_2.jpg	(from https://www.ihateironing.com/services/leather-fur-and-suede/)
18:28:06	90248/90248	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:06%20GMT	https://www.ihateironing.com/dry-cleaners-east-dulwich/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-east-dulwich/index.html	(from https://www.ihateironing.com/areas/)
18:28:06	90166/90166	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:06%20GMT	https://www.ihateironing.com/dry-cleaning-east-finchley-n2/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-east-finchley-n2/index.html	(from https://www.ihateironing.com/areas/)
18:28:06	90249/90249	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:07%20GMT	https://www.ihateironing.com/dry-cleaning-east-ham/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-east-ham/index.html	(from https://www.ihateironing.com/areas/)
18:28:06	91101/91101	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:07%20GMT	https://www.ihateironing.com/dry-cleaning-east-village/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-east-village/index.html	(from https://www.ihateironing.com/areas/)
18:28:07	90188/90188	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:08%20GMT	https://www.ihateironing.com/edgware-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/edgware-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:07	89420/89420	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:08%20GMT	https://www.ihateironing.com/east-sheen-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/east-sheen-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:07	81113/81113	---M--	200	added ('OK')	image/jpeg	etag:%223337a969efa200e4b99734af536ba7a9%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/designer_1.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/designer_1.jpg	(from https://www.ihateironing.com/services/specialist-items/)
18:28:08	82922/82922	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:08%20GMT	https://www.ihateironing.com/dry-cleaners-edgware-road/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-edgware-road/index.html	(from https://www.ihateironing.com/areas/)
18:28:08	86868/86868	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:08%20GMT	https://www.ihateironing.com/edmonton-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/edmonton-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:08	85034/85034	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:09%20GMT	https://www.ihateironing.com/egham-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/egham-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:08	91969/91969	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:09%20GMT	https://www.ihateironing.com/eltham-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/eltham-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:28:09	85136/85136	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:10%20GMT	https://www.ihateironing.com/elephant-and-castle-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/elephant-and-castle-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:09	89334/89334	---M--	200	added ('OK')	image/jpeg	etag:%22e1c6472f75dadf7ad8b60a3dacf5c26e%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/Ironing_1.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/media/services/Ironing_1.jpg	(from https://www.ihateironing.com/services/ironing/)
18:28:09	83080/83080	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:10%20GMT	https://www.ihateironing.com/dry-cleaning-emerson-park-rm11/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-emerson-park-rm11/index.html	(from https://www.ihateironing.com/areas/)
18:28:10	90284/90284	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:10%20GMT	https://www.ihateironing.com/enfield-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/enfield-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:10	84364/84364	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:11%20GMT	https://www.ihateironing.com/erith-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/erith-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:10	84217/84217	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:11%20GMT	https://www.ihateironing.com/esher-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/esher-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:28:17	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%223f69c1884b005f2a95968c8559abaa67%22	http://connect.facebook.net/en_US/sdk.js	C:/My%20Web%20Sites/ihateironing/connect.facebook.net/en_US/sdk.js	(from https://www.ihateironing.com/blog/)
18:28:17	89103/89103	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:12%20GMT	https://www.ihateironing.com/dry-cleaners-euston/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-euston/index.html	(from https://www.ihateironing.com/areas/)
18:28:17	83907/83907	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:12%20GMT	https://www.ihateironing.com/eton-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/eton-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:28:17	84901/84901	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:12%20GMT	https://www.ihateironing.com/feltham-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/feltham-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:28:17	93744/93744	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:19%20GMT	https://www.ihateironing.com/dry-cleaning-financial-district/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-financial-district/index.html	(from https://www.ihateironing.com/areas/)
18:28:18	121663/121663	---M-Z	200	added ('OK')	text/css	etag:%221db3f-5dae17ceb7702-gzip%22	https://www.ihateironing.com/blog/wp-content/cache/autoptimize/css/autoptimize_e502f31c1631555b89ee69b6120779b4.css	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/wp-content/cache/autoptimize/css/autoptimize_e502f31c1631555b89ee69b6120779b4.css	(from https://www.ihateironing.com/blog/)
18:28:18	90250/90250	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:28:19%20GMT	https://www.ihateironing.com/finsbury-park-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/finsbury-park-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:28:18	59016/59016	---M-Z	200	added ('OK')	text/css	etag:%22e688-5c00104d53139-gzip%22	https://www.ihateironing.com/blog/wp-includes/css/dashicons.min.css	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/wp-includes/css/dashicons.min.css	(from https://www.ihateironing.com/blog/)
